price,developer,id,release_date_anio
2.99,SEGA,34317,2010
2.99,SEGA,71114,2010
2.99,SEGA,71112,2010
4.99,SEGA,71113,2010
4.99,SEGA,71113,2010
2.99,SEGA,34319,2010
2.99,SEGA,34316,2010
2.99,SEGA,34315,2010
9.99,Klei Entertainment,6120,2010
9.99,Klei Entertainment,6120,2010
9.99,Teotl Studios,35460,2010
9.99,Teotl Studios,35460,2010
9.99,Teotl Studios,35460,2010
19.99,Aspyr Studios,32500,2010
4.99,Firemint,62000,2010
4.99,Firemint,62000,2010
4.99,Ascaron Entertainment ltd.,33570,2010
4.99,Ascaron Entertainment ltd.,33570,2010
4.99,Ascaron Entertainment ltd.,33570,2010
9.99,Gaijin Games,63700,2010
9.99,Gaijin Games,63700,2010
9.99,Gaijin Games,63700,2010
1.99,1C Company,46362,2010
1.99,1C Company,46362,2010
4.99,Nitro Games,49320,2010
4.99,Tomkorp Computer Solutions Inc.,72400,2010
4.99,Tomkorp Computer Solutions Inc.,72400,2010
1.99,Paradox Interactive,42964,2010
3.99,Double Helix Games,43011,2010
9.99,Centauri Production,33980,2010
6.99,Centauri Production,65710,2009
12.99,Centauri Production,33990,2010
4.99,Altar Games,33950,2007
4.99,Altar Games,33950,2007
9.99,React Games,65400,2010
9.99,React Games,65400,2010
39.99,Treyarch,42700,2010
0.99,Sonic Boom Games,38923,2010
0.99,Sonic Boom Games,38923,2010
4.99,Oddworld Inhabitants,15740,2010
4.99,Oddworld Inhabitants,15740,2010
4.99,Oddworld Inhabitants,15740,2010
1.99,Sonic Boom Games,38924,2010
1.99,Sonic Boom Games,38924,2010
9.99,Oddworld Inhabitants,15750,2010
9.99,Oddworld Inhabitants,15750,2010
9.99,Oddworld Inhabitants,15750,2010
4.99,"Ntreev Soft Co., Ltd.",45500,2010
4.99,"Ntreev Soft Co., Ltd.",45500,2010
19.99,Telltale Games,31290,2010
9.99,Rockstar Games,12100,2002
14.99,Rockstar Games,12120,2005
3.49,Crystal Dynamics Inc.,35135,2011
3.49,Crystal Dynamics Inc.,35135,2011
3.49,Crystal Dynamics Inc.,35137,2011
3.49,Crystal Dynamics Inc.,35137,2011
3.49,Crystal Dynamics,35138,2011
3.49,Crystal Dynamics,35138,2011
3.49,Crystal Dynamics Inc.,35136,2011
3.49,Crystal Dynamics Inc.,35136,2011
9.99,Rockstar Games,12110,2003
9.99,Brightside Games,33390,2011
9.99,Brightside Games,33390,2011
4.99,Extend Studio,92300,2011
4.99,Extend Studio,92300,2011
14.99,BlueGiant Interactive,80000,2011
14.99,BlueGiant Interactive,80000,2011
14.99,BlueGiant Interactive,80000,2011
19.99,Visceral Games,47780,2011
9.99,Big Fish Studios,51060,2011
9.99,Big Fish Studios,51060,2011
4.99,Cateia Games,65080,2011
4.99,Uber Entertainment,63200,2011
4.99,Uber Entertainment,63200,2011
4.99,Uber Entertainment,63200,2011
4.99,Uber Entertainment,63200,2011
9.99,MumboJumbo,60340,2011
9.99,MumboJumbo,60340,2011
9.99,MumboJumbo,60340,2011
2.99,SEGA,71116,2011
2.99,SEGA,71161,2011
2.99,SEGA,71119,2011
2.99,SEGA,71118,2011
2.99,SEGA,71117,2011
4.99,SEGA,71166,2011
2.99,SEGA,71165,2011
4.99,SEGA,71163,2011
4.99,SEGA,71163,2011
2.99,SEGA,71164,2011
2.99,SEGA,71160,2011
2.99,SEGA,71120,2011
19.99,The Sims Studio,47890,2009
3.99,VStep,48802,2011
19.99,The Sims Studio,47896,2010
19.99,The Sims Studio,47892,2009
19.99,The Sims Studio,47894,2010
19.99,The Sims Studio,47893,2010
19.99,The Sims Studio,47895,2010
4.99,Trinoteam,42000,2011
4.99,Trinoteam,42000,2011
14.99,Virtual Prophecy Entertainment,47570,2011
19.99,The Sims Studio,47897,2011
5.99,Mediatonic,57700,2011
5.99,Mediatonic,57700,2011
5.99,Mediatonic,57700,2011
5.99,Cyan Worlds,63660,2011
5.99,Cyan Worlds,63660,2011
2.99,Petroglyph,90504,2011
19.99,Reality Pump Studios,7520,2011
19.99,Eden Studios,9930,2011
3.99,NeoCoreGames,24449,2011
6.99,Positech Games,41814,2011
6.99,Positech Games,41814,2011
6.99,Positech Games,41814,2011
3.99,NeoCoreGames,42925,2011
9.99,Realmforge Studios,57650,2011
9.99,Realmforge Studios,57650,2011
4.99,"Arcen Games, LLC",40407,2011
4.99,"Arcen Games, LLC",40407,2011
19.99,DTP,33770,2011
9.99,Stainless Games,47800,2011
4.99,Fakt Software,18408,2011
4.99,Fakt Software,18408,2011
9.99,Gaijin Games,63710,2011
9.99,Gaijin Games,63710,2011
19.99,"Kaos Studios,Digital Extremes",55100,2011
9.99,Red Redemption,80200,2011
9.99,Red Redemption,80200,2011
9.99,Red Redemption,80200,2011
9.99,Red Redemption,80200,2011
2.99,Copenhagen Game Collective,92400,2011
0.99,"Relic Entertainment,Feral Interactive (Mac/Linux)",56435,2011
2.99,"Relic Entertainment,Feral Interactive (Mac/Linux)",56433,2011
0.99,"Relic Entertainment,Feral interactive (Mac/Linux)",56432,2011
0.99,"Relic Entertainment,Feral interactive (Mac/Linux)",56431,2011
0.0,Trion Worlds,39120,2013
0.0,Trion Worlds,39120,2013
0.0,Trion Worlds,39120,2013
29.99,"Relic Entertainment,Feral Interactive (Mac/Linux)",56437,2011
3.99,Stout Games,94000,2011
3.99,Stout Games,94000,2011
2.99,"Relic Entertainment,Feral Interactive (Mac/Linux)",56434,2011
9.99,Black Lion Studios,92700,2011
3.99,Colossal Order Ltd.,73012,2011
3.99,VStep,48803,2011
6.99,"Relic Entertainment,Feral Interactive (Mac/Linux)",56536,2011
3.99,SimBin,44620,2011
9.99,11 bit studios,91200,2011
9.99,11 bit studios,91200,2011
9.99,11 bit studios,91200,2011
14.99,Ntronium Games,46790,2010
9.99,Martin Ivanov,73170,2011
3.99,Realmforge Studios,57655,2011
3.99,Realmforge Studios,57655,2011
9.99,800 North and Digital Ranch,70000,2011
9.99,800 North and Digital Ranch,70000,2011
9.99,Gaming Minds Studios,57730,2011
19.99,Valve,620,2011
19.99,Valve,620,2011
4.99,Arrowhead Game Studios,42918,2011
4.99,Arrowhead Game Studios,42918,2011
9.99,Coffee Stain Studios,91600,2011
9.99,Coffee Stain Studios,91600,2011
9.99,Coffee Stain Studios,91600,2011
9.99,Coffee Stain Studios,91600,2011
19.99,1C:InoCo,73020,2011
2.99,"Relic Entertainment,Feral Interactive (Mac/Linux)",56482,2011
9.99,"Relic Entertainment,Feral Interactive (Mac/Linux)",56438,2011
2.99,"Relic Entertainment,Feral Interactive (Mac/Linux)",56481,2011
24.99,Mode 7,98200,2011
24.99,Mode 7,98200,2011
2.99,"Relic Entertainment,Feral Interactive (Mac/Linux)",56480,2011
4.99,inner seas,72905,2011
4.99,inner seas,72905,2011
4.99,inner seas,72905,2011
4.99,inXile Entertainment,22450,2011
4.99,inXile Entertainment,22450,2011
9.99,Fatshark,42140,2011
9.99,Fatshark,42140,2011
9.99,Fatshark,42140,2011
19.99,The Sims Studio,47898,2011
5.99,Colossal Order Ltd.,73181,2011
0.99,Arrowhead Game Studios,73031,2011
0.99,Arrowhead Game Studios,73031,2011
1.99,Behaviour,9992,2011
1.99,Behaviour,9992,2011
7.99,Microids,46490,2009
7.99,Microids,46480,2005
14.99,Treyarch,42718,2011
14.99,Obsidian Entertainment,39160,2011
14.99,Obsidian Entertainment,39160,2011
19.99,Gearbox Software,57900,2011
0.0,Red Duck Inc.,102700,2011
0.0,Red Duck Inc.,102700,2011
0.0,Cryptic Studios,9880,2009
0.0,Cryptic Studios,9880,2009
0.0,Cryptic Studios,9880,2009
9.99,"Apus Software,Three Donkeys LLC",22520,2011
3.99,Colossal Order Ltd.,73014,2011
9.99,Reality Pump Studios,7530,2011
0.0,Peter Brinson and Kurosh ValaNejad,95700,2011
19.99,Stainless Games Ltd,49470,2011
9.99,Bacon Wrapped Games,91810,2011
9.99,Bacon Wrapped Games,91810,2011
4.99,Cold Beam Games,49604,2011
4.99,Cold Beam Games,49604,2011
4.99,Cold Beam Games,49604,2011
5.99,Mode 7,98210,2011
5.99,Mode 7,98210,2011
9.99,Murudai,97000,2011
9.99,Murudai,97000,2011
9.99,Totem Games,46760,2011
9.99,Totem games,46830,2011
2.99,Arrowhead Game Studios,73035,2011
2.99,Arrowhead Game Studios,73035,2011
9.99,Totem Games,46840,2011
19.99,Day 1 Studios,21100,2011
1.99,Arrowhead Game Studios,73037,2011
1.99,Arrowhead Game Studios,73037,2011
1.99,Arrowhead Game Studios,73036,2011
1.99,Arrowhead Game Studios,73036,2011
19.99,N3V Games,24635,2011
1.99,Arrowhead Game Studios,901679,2011
1.99,Arrowhead Game Studios,901679,2011
1.99,Paradox Interactive,25810,2011
14.99,Bedlam Games,99100,2011
14.99,Bedlam Games,99100,2011
3.99,SimBin,44660,2011
6.99,Giants Software,90209,2011
1.99,Paradox Interactive,25809,2011
4.99,Paradox Development Studio,42903,2011
4.99,Team17 Digital Ltd,22631,2011
4.99,Team17 Digital Ltd,22634,2011
4.99,Team17 Digital Ltd,22633,2011
2.99,Realmforge Studios,57656,2011
2.99,Realmforge Studios,57656,2011
4.99,Team17 Digital Ltd,22632,2011
9.99,Telltale Games,94590,2011
9.99,Telltale Games,94590,2011
7.99,Tripwire Interactive,35425,2011
3.99,Ageod,73192,2011
0.99,Secret Base,105700,2011
0.99,Secret Base,105700,2011
0.99,Secret Base,105700,2011
4.99,Obsidian Entertainment,72750,2011
4.99,Obsidian Entertainment,72750,2011
6.99,"Relic Entertainment,Feral Interactive (Mac/Linux)",56538,2011
4.99,YeaBoing,61100,2011
4.99,YeaBoing,61100,2011
8.99,Dovetail Games,65228,2011
0.99,"Kaos Studios,Digital Extremes",55205,2011
9.99,Mystic Box,102200,2011
9.99,Mystic Box,102200,2011
9.99,Mystic Box,102200,2011
1.99,Digitalmindsoft,64013,2011
1.99,"Dejobaan Games, LLC",15522,2011
1.99,"Dejobaan Games, LLC",15522,2011
0.99,Lunar Giant,63802,2011
0.99,Lunar Giant,63802,2011
0.99,Lunar Giant,63802,2011
0.99,Lunar Giant,63802,2011
0.99,Extend Studio,92302,2011
0.99,Extend Studio,92302,2011
2.99,Colossal Order Ltd.,73183,2011
6.99,HeR Interactive,42210,2010
4.99,Bohemia Interactive,65790,2011
4.99,Bohemia Interactive,65790,2011
4.99,Bohemia Interactive,65790,2011
1.99,Zachtronics,92803,2011
1.99,Zachtronics,92803,2011
14.99,Haemimont Games,57690,2011
14.99,Haemimont Games,57690,2011
6.99,HeR Interactive,42220,2011
6.99,HeR Interactive,42230,2010
6.99,Total Eclipse,111000,2011
6.99,Total Eclipse,111000,2011
3.99,Ageod,73193,2011
6.99,Two Tribes,38740,2011
6.99,Two Tribes,38740,2011
4.99,"Firaxis Games,Aspyr (Mac, Linux)",99612,2011
4.99,"Firaxis Games,Aspyr (Mac, Linux)",99614,2011
9.99,Coffee Stain Studios,91604,2011
4.99,exosyphen studios,70120,2011
9.99,MinMax Games Ltd.,107200,2011
9.99,MinMax Games Ltd.,107200,2011
9.99,MinMax Games Ltd.,107200,2011
9.99,MinMax Games Ltd.,107200,2011
3.99,TimeGate Studios,97108,2011
2.99,TimeGate Studios,97106,2011
3.99,TimeGate Studios,97107,2011
6.99,"Relic Entertainment,Feral Interactive (Mac/Linux)",56487,2011
4.99,Obsidian Entertainment,72760,2011
4.99,Obsidian Entertainment,72760,2011
0.0,Three Rings,99910,2011
0.0,Three Rings,99910,2011
0.0,Three Rings,99910,2011
0.0,Three Rings,99910,2011
0.0,Three Rings,99910,2011
14.99,Hothead Games,18070,2011
14.99,Hothead Games,18070,2011
14.99,Hothead Games,18070,2011
29.99,Relic,55150,2011
7.99,1C Company,63940,2011
14.99,Flying Wild Hog,98400,2012
14.99,Flying Wild Hog,98400,2012
3.99,Ageod,73194,2011
9.99,"Octane Games,Meridian4",46520,2011
9.99,"Octane Games,Meridian4",46520,2011
9.99,ACE Team,22230,2011
9.99,ACE Team,22230,2011
9.99,ACE Team,22230,2011
9.99,ACE Team,22230,2011
19.99,Tripwire Interactive,35450,2011
19.99,Tripwire Interactive,35450,2011
19.99,Tripwire Interactive,35450,2011
9.99,,33420,2011
9.99,,33420,2011
5.99,Colossal Order Ltd.,73185,2011
4.99,Stainless Games Ltd,49473,2011
9.99,Paradox Development Studio,73210,2011
9.99,Paradox Development Studio,73210,2011
9.99,Paradox Development Studio,73210,2011
4.99,PomPom,110600,2011
4.99,PomPom,110600,2011
6.99,HeR Interactive,200080,2010
9.99,Reality Pump Studios,200440,2011
4.99,NGD Studios,111400,2011
4.99,NGD Studios,111400,2011
9.99,Gearbox Software,57923,2011
19.99,Blackhole,48220,2011
19.99,Blackhole,48220,2011
14.99,Gas Powered Games,9420,2011
4.99,Edmund McMillen and Florian Himsl,113200,2011
4.99,Edmund McMillen and Florian Himsl,113200,2011
4.99,Edmund McMillen and Florian Himsl,113200,2011
4.99,Edmund McMillen and Florian Himsl,113200,2011
6.99,Giants Software,90208,2011
4.99,1C-Avalon,200230,2011
4.99,1C-Avalon,200230,2011
14.99,Gas Powered Games,9350,2007
18.99,Red Redemption,901776,2011
18.99,Red Redemption,901776,2011
18.99,Red Redemption,901776,2011
18.99,Red Redemption,901776,2011
1.99,Steel Monkeys,201100,2011
1.99,Steel Monkeys,201100,2011
2.99,Red Redemption,80202,2011
2.99,Red Redemption,80202,2011
2.99,Red Redemption,80202,2011
2.99,Red Redemption,80202,2011
4.99,Red Redemption,80204,2011
4.99,Red Redemption,80204,2011
4.99,Red Redemption,80204,2011
4.99,Red Redemption,80204,2011
1.99,City Interactive,34842,2011
5.99,"Games Farm,3Division",95900,2011
5.99,"Games Farm,3Division",95900,2011
3.99,Red Redemption,80207,2011
3.99,Red Redemption,80207,2011
3.99,Red Redemption,80207,2011
3.99,Red Redemption,80207,2011
19.99,Capcom Vancouver,45770,2011
19.99,Capcom Vancouver,45770,2011
1.99,Hothead Games,18080,2011
1.99,Hothead Games,18080,2011
1.99,Hothead Games,18080,2011
14.99,"Akella,.dat",200670,2011
0.0,Days of Wonder,108210,2011
0.0,Days of Wonder,108210,2011
0.0,Days of Wonder,108210,2011
8.99,Dovetail Games,65231,2011
9.99,Double Fine Productions,115100,2011
9.99,Double Fine Productions,115100,2011
9.99,Double Fine Productions,115100,2011
19.99,The Sims Studio,47930,2011
5.99,Positech Games,41816,2011
5.99,Positech Games,41816,2011
5.99,Positech Games,41816,2011
4.99,"Vlambeer,Croteam",201480,2011
4.99,"Vlambeer,Croteam",201480,2011
4.99,"Vlambeer,Croteam",201480,2011
4.99,Ideas Pad,200130,2011
4.99,Ideas Pad,200130,2011
4.99,Ideas Pad,200130,2011
9.99,b-Alive,201490,2011
9.99,b-Alive,201490,2011
14.99,Spellbound Studios,65610,2011
8.99,KTX Software,43190,2011
8.99,KTX Software,43190,2011
1.99,Robot Entertainment,102622,2011
1.99,Robot Entertainment,102622,2011
1.99,Robot Entertainment,102622,2011
6.99,Obsidian Entertainment,39270,2011
6.99,Obsidian Entertainment,39270,2011
0.0,Daybreak Game Company,24200,2011
0.0,Daybreak Game Company,24200,2011
0.0,Daybreak Game Company,24200,2011
0.0,Daybreak Game Company,24200,2011
0.0,Daybreak Game Company,24200,2011
2.99,"Haemimont Games,Feral Interactive (Mac)",57696,2011
2.99,"Haemimont Games,Feral Interactive (Mac)",57696,2011
19.99,Devil's Details,71340,2011
6.99,HeR Interactive,202670,2011
2.99,Robot Entertainment,102623,2011
2.99,Robot Entertainment,102623,2011
2.99,Robot Entertainment,102623,2011
39.99,"Infinity Ward,Sledgehammer Games,Aspyr (Mac)",115300,2011
19.99,"Team Bondi,Rockstar Leeds",110800,2011
19.99,"Team Bondi,Rockstar Leeds",110800,2011
11.99,"Team Bondi,Rockstar Leeds",110810,2011
11.99,"Team Bondi,Rockstar Leeds",110810,2011
1.99,Digitalmindsoft,64016,2011
2.99,Final Form Games,94202,2011
2.99,Final Form Games,94202,2011
1.99,Trendy Entertainment,202521,2011
1.99,Trendy Entertainment,202521,2011
1.99,Trendy Entertainment,202521,2011
6.99,Cipher Prime Studios,61310,2011
6.99,Cipher Prime Studios,61310,2011
2.99,Arrowhead Game Studios,73092,2011
2.99,Arrowhead Game Studios,73092,2011
9.99,Digital Reality,91100,2011
9.99,Digital Reality,91100,2011
1.99,Arrowhead Game Studios,73091,2011
1.99,Arrowhead Game Studios,73091,2011
4.99,"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",34345,2011
1.59,"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",201272,2011
5.99,Arrowhead Game Studios,73058,2011
5.99,Arrowhead Game Studios,73058,2011
1.99,Paradox Interactive,25812,2011
3.99,Unicorn Games Studio,46350,2010
19.99,Stardock Entertainment,202200,2011
12.99,"KrossRails,Dovetail Games",24083,2011
0.0,Reloaded Productions,113400,2011
0.0,Reloaded Productions,113400,2011
0.0,Reloaded Productions,113400,2011
4.99,Wadjet Eye Games,80340,2012
4.99,Wadjet Eye Games,80340,2012
1.99,Digitalmindsoft,64017,2011
7.99,Tripwire Interactive,35429,2011
9.99,Team 6 Studios,201510,2011
3.99,Ubisoft Montreal,201877,2011
1.99,Trendy Entertainment,203700,2011
1.99,Trendy Entertainment,203700,2011
1.99,Trendy Entertainment,203700,2011
2.99,"Haemimont Games,Feral Interactive (Mac)",57695,2011
2.99,"Haemimont Games,Feral Interactive (Mac)",57695,2011
9.99,"Vicious Cycle Software, Inc.",23530,2011
2.99,Stainless Games Ltd,49475,2011
0.99,Relic,55344,2011
0.99,Relic,55341,2011
2.99,"Gaslamp Games, Inc.",98820,2011
2.99,"Gaslamp Games, Inc.",98820,2011
2.99,"Gaslamp Games, Inc.",98820,2011
0.99,Relic,55340,2011
4.99,Nitro Games,49337,2011
0.99,Relic,55343,2011
9.99,Egosoft,201310,2011
9.99,Egosoft,201310,2011
19.99,Frozenbyte,35720,2013
19.99,Frozenbyte,35720,2013
19.99,Frozenbyte,35720,2013
3.99,Trendy Entertainment,204381,2011
3.99,Trendy Entertainment,204381,2011
3.99,Trendy Entertainment,204381,2011
5.99,ASTRO PORT,203990,2011
5.99,ASTRO PORT,203990,2011
9.99,Lionhead Studios,204030,2011
9.99,Lionhead Studios,204030,2011
9.99,Lionhead Studios,204030,2011
2.99,Avalanche Studios,200620,2011
2.99,Fakt Software,202452,2011
2.99,Fakt Software,202452,2011
1.99,Trendy Entertainment,204380,2011
1.99,Trendy Entertainment,204380,2011
1.99,Trendy Entertainment,204380,2011
2.99,Volition,55395,2011
4.99,Avalanche Studios,200610,2011
2.99,Relic,55471,2011
2.99,Relic,55473,2011
2.99,Relic,55472,2011
2.99,Relic,55470,2011
9.99,Relic,55347,2011
0.99,"D3Publisher of America, Inc.",23553,2011
0.99,"D3Publisher of America, Inc.",23551,2011
0.99,"D3Publisher of America, Inc.",23550,2011
7.99,Unigine Corp.,200390,2012
7.99,Unigine Corp.,200390,2012
12.99,Dovetail Games,65244,2012
9.99,NeocoreGames,24480,2012
9.99,NeocoreGames,24480,2012
4.99,NEOCORE GAMES,24488,2012
4.99,NEOCORE GAMES,24488,2012
9.99,Croteam,204340,2005
9.99,Croteam,204340,2005
19.99,Lizsoft,203510,2012
19.99,Lizsoft,203510,2012
19.99,Lizsoft,203510,2012
0.0,Cryptic Studios,9900,2010
0.0,Cryptic Studios,9900,2010
0.0,Cryptic Studios,9900,2010
2.99,Trendy Entertainment,204386,2012
2.99,Trendy Entertainment,204386,2012
2.99,Trendy Entertainment,204386,2012
1.99,Trendy Entertainment,204385,2012
1.99,Trendy Entertainment,204385,2012
1.99,Trendy Entertainment,204385,2012
19.99,"Coreplay GmbH,Bigmoon Studios",57740,2012
19.99,"Coreplay GmbH,Bigmoon Studios",57740,2012
19.99,"Coreplay GmbH,Bigmoon Studios",57740,2012
9.99,RichMakeGame,204390,2012
9.99,RichMakeGame,204390,2012
9.99,Paradox Development Studio,42968,2012
9.99,Q-Games Ltd.,105800,2012
9.99,Q-Games Ltd.,105800,2012
9.99,Q-Games Ltd.,105800,2012
4.99,Owlchemy Labs,111100,2012
4.99,Owlchemy Labs,111100,2012
4.99,Owlchemy Labs,111100,2012
9.99,Puppygames,203210,2012
9.99,Puppygames,203210,2012
9.99,Puppygames,203210,2012
0.99,inXile Entertainment,205160,2012
0.99,inXile Entertainment,205160,2012
39.99,Paradox Development Studio,203770,2012
39.99,Paradox Development Studio,203770,2012
39.99,Paradox Development Studio,203770,2012
1.99,Paradox Interactive,203772,2012
1.99,Paradox Interactive,203773,2012
1.99,"WXP Games, LLC",92620,2012
1.99,"WXP Games, LLC",92620,2012
9.99,Remedy Entertainment,108710,2012
9.99,Remedy Entertainment,108710,2012
19.99,Thomson Interactive,24065,2010
1.99,Arrowhead Game Studios,73039,2012
1.99,Arrowhead Game Studios,73039,2012
11.99,Trashmasters,10220,2011
13.99,Little Green Men Games,108110,2012
13.99,Little Green Men Games,108110,2012
0.0,Wild Shadow Studios,200210,2012
0.0,Wild Shadow Studios,200210,2012
0.0,Wild Shadow Studios,200210,2012
0.0,Wild Shadow Studios,200210,2012
0.0,Wild Shadow Studios,200210,2012
1.99,Paradox Interactive,42905,2012
6.99,Volition,55381,2012
9.99,MumboJumbo,204440,2012
9.99,MumboJumbo,204440,2012
4.99,Brandon Brizzi,205690,2012
4.99,Brandon Brizzi,205690,2012
9.99,Ubisoft Montreal,201882,2012
9.99,Ubisoft Montreal,201882,2012
19.99,"UBIart Montpellier,Feral Interactive (Mac)",207490,2012
19.99,"UBIart Montpellier,Feral Interactive (Mac)",207490,2012
9.99,Med-Art,206760,2012
12.99,virtualRailroads,65249,2012
3.99,Colossal Order Ltd.,206710,2012
19.99,Strange Loop Games,108500,2012
19.99,Strange Loop Games,108500,2012
19.99,Strange Loop Games,108500,2012
4.99,Cobra Mobile,206690,2012
4.99,Cobra Mobile,206690,2012
4.99,Cobra Mobile,206690,2012
9.99,MumboJumbo,205830,2012
9.99,MumboJumbo,205830,2012
9.99,MumboJumbo,205830,2012
9.99,Remedy Entertainment,108726,2012
9.99,Remedy Entertainment,108726,2012
19.99,The Sims Studio,47932,2012
9.99,Double Fine Productions,115110,2012
9.99,Double Fine Productions,115110,2012
4.99,Bootsnake Games,203560,2012
4.99,Bootsnake Games,203560,2012
19.99,Aerosoft GmbH,65246,2012
8.99,Dovetail Games,65253,2012
2.99,Tribute Games Inc.,207420,2012
2.99,Tribute Games Inc.,207420,2012
2.99,Tribute Games Inc.,207420,2012
9.99,Most Wanted Entertainment,73060,2012
9.99,Trickstar Games,207790,2012
